timestamp,measured_real_energy_delta
2021-01-05T04:36:00-07:00,+1955.51
2021-01-05T04:37:00-07:00,+1928.1
2021-01-05T04:38:00-07:00,+1603.57
2021-01-05T04:39:00-07:00,+1718.08
2021-01-05T04:40:00-07:00,+1907.76
2021-01-05T04:41:00-07:00,+2760.2
2021-01-05T04:42:00-07:00,+3221.35
2021-01-05T04:43:00-07:00,+2944.58
2021-01-05T04:44:00-07:00,+2157.13
2021-01-05T04:45:00-07:00,+1395.32
2021-01-05T04:46:00-07:00,+1344.03
2021-01-05T04:47:00-07:00,+1531.94
2021-01-05T04:48:00-07:00,+2020.5
2021-01-05T04:49:00-07:00,+2524.54
2021-01-05T04:50:00-07:00,+2611.64
2021-01-05T04:51:00-07:00,+2550.18
2021-01-05T04:52:00-07:00,+1933.4
2021-01-05T04:53:00-07:00,+1892.29
2021-01-05T04:54:00-07:00,+1977.62
2021-01-05T04:55:00-07:00,+2278.28
2021-01-05T04:56:00-07:00,+2406.49
2021-01-05T04:57:00-07:00,+2408.26
2021-01-05T04:58:00-07:00,+2633.75
2021-01-05T04:59:00-07:00,+2505.54
2021-01-05T05:00:00-07:00,+2420.2
2021-01-05T05:01:00-07:00,+2151.17
2021-01-05T05:02:00-07:00,+1928.34
2021-01-05T05:03:00-07:00,+1513.55
2021-01-05T05:04:00-07:00,+1464.55
2021-01-05T05:05:00-07:00,+2283.58
2021-01-05T05:06:00-07:00,+2623.72
2021-01-05T05:07:00-07:00,+2950.41
2021-01-05T05:08:00-07:00,+2282.82
2021-01-05T05:09:00-07:00,+1856.53
2021-01-05T05:10:00-07:00,+1881.15
2021-01-05T05:11:00-07:00,+2044.85
2021-01-05T05:12:00-07:00,+2395.82
2021-01-05T05:13:00-07:00,+2260.9
2021-01-05T05:14:00-07:00,+2673.99
2021-01-05T05:15:00-07:00,+2537.22
2021-01-05T05:16:00-07:00,+2273.01
2021-01-05T05:17:00-07:00,+2555.84
2021-01-05T05:18:00-07:00,+2441.07
2021-01-05T05:19:00-07:00,+2176.49
2021-01-05T05:20:00-07:00,+1369.39
2021-01-05T05:21:00-07:00,+1776.08
2021-01-05T05:22:00-07:00,+1890.03
2021-01-05T05:23:00-07:00,+2496.71
2021-01-05T05:24:00-07:00,+2722.71
2021-01-05T05:25:00-07:00,+2685.1
2021-01-05T05:26:00-07:00,+1849.42
2021-01-05T05:27:00-07:00,+1723.74
2021-01-05T05:28:00-07:00,+2140.98
2021-01-05T05:29:00-07:00,+2228.97
2021-01-05T05:30:00-07:00,+2115.25
2021-01-05T05:31:00-07:00,+2051.47
2021-01-05T05:32:00-07:00,+1961.78
2021-01-05T05:33:00-07:00,+2377.14
2021-01-05T05:34:00-07:00,+2187.43
2021-01-05T05:35:00-07:00,+2873.39
2021-01-05T05:36:00-07:00,+2292.37
2021-01-05T05:37:00-07:00,+1914.8
2021-01-05T05:38:00-07:00,+1926.65
2021-01-05T05:39:00-07:00,+2079.79
2021-01-05T05:40:00-07:00,+1991.67
2021-01-05T05:41:00-07:00,+1838.05
2021-01-05T05:42:00-07:00,+2671.1
2021-01-05T05:43:00-07:00,+2756.59
2021-01-05T05:44:00-07:00,+2528.83
2021-01-05T05:45:00-07:00,+1972.52
2021-01-05T05:46:00-07:00,+1935.99
2021-01-05T05:47:00-07:00,+2124.65
2021-01-05T05:48:00-07:00,+2235.76
2021-01-05T05:49:00-07:00,+2360.53
2021-01-05T05:50:00-07:00,+2509.18
2021-01-05T05:51:00-07:00,+1879.99
2021-01-05T05:52:00-07:00,+1853.63
2021-01-05T05:53:00-07:00,+2458.61
2021-01-05T05:54:00-07:00,+2209.14
2021-01-05T05:55:00-07:00,+2636.79
2021-01-05T05:56:00-07:00,+1893.94
2021-01-05T05:57:00-07:00,+2067.78
2021-01-05T05:58:00-07:00,+2104.55
2021-01-05T05:59:00-07:00,+2668
2021-01-05T06:00:00-07:00,+2854.73
2021-01-05T06:01:00-07:00,+3375.01
2021-01-05T06:02:00-07:00,+2731.4
2021-01-05T06:03:00-07:00,+2327.3
2021-01-05T06:04:00-07:00,+2547.6
2021-01-05T06:05:00-07:00,+2941.22
2021-01-05T06:06:00-07:00,+3233.51
2021-01-05T06:07:00-07:00,+2387.67
2021-01-05T06:08:00-07:00,+1965.83
2021-01-05T06:09:00-07:00,+1825.77
2021-01-05T06:10:00-07:00,+3067.34
2021-01-05T06:11:00-07:00,+3517.12
2021-01-05T06:12:00-07:00,+3536.8
2021-01-05T06:13:00-07:00,+2869.25
2021-01-05T06:14:00-07:00,+3499.72
2021-01-05T06:15:00-07:00,+3604.16
2021-01-05T06:16:00-07:00,+3794.43
2021-01-05T06:17:00-07:00,+3192.87
2021-01-05T06:18:00-07:00,+2971.2
2021-01-05T06:19:00-07:00,+3499.26
2021-01-05T06:20:00-07:00,+3519.6
2021-01-05T06:21:00-07:00,+3201.97
2021-01-05T06:22:00-07:00,+2189.32
2021-01-05T06:23:00-07:00,+2211.87
2021-01-05T06:24:00-07:00,+3421.85
2021-01-05T06:25:00-07:00,+3729.75
2021-01-05T06:26:00-07:00,+3761.64
2021-01-05T06:27:00-07:00,+3435.72
2021-01-05T06:28:00-07:00,+3631.97
2021-01-05T06:29:00-07:00,+4009.82
2021-01-05T06:30:00-07:00,+4006.03
2021-01-05T06:31:00-07:00,+3003.55
2021-01-05T06:32:00-07:00,+3418.48
2021-01-05T06:33:00-07:00,+3449.49
2021-01-05T06:34:00-07:00,+3577.54
2021-01-05T06:35:00-07:00,+3313.62
2021-01-05T06:36:00-07:00,+2826.52
2021-01-05T06:37:00-07:00,+3405.78
2021-01-05T06:38:00-07:00,+3180.18
2021-01-05T06:39:00-07:00,+3708.29
2021-01-05T06:40:00-07:00,+3401.23
2021-01-05T06:41:00-07:00,+3833.89
2021-01-05T06:42:00-07:00,+4149.11
2021-01-05T06:43:00-07:00,+4334.26
2021-01-05T06:44:00-07:00,+4061.55
2021-01-05T06:45:00-07:00,+3120.64
2021-01-05T06:46:00-07:00,+3704.45
2021-01-05T06:47:00-07:00,+3257.13
2021-01-05T06:48:00-07:00,+3442.84
2021-01-05T06:49:00-07:00,+3698.74
2021-01-05T06:50:00-07:00,+3217.21
2021-01-05T06:51:00-07:00,+3546.94
2021-01-05T06:52:00-07:00,+3091.74
2021-01-05T06:53:00-07:00,+3489.9
2021-01-05T06:54:00-07:00,+3631.37
2021-01-05T06:55:00-07:00,+4144
2021-01-05T06:56:00-07:00,+3993.95
2021-01-05T06:57:00-07:00,+4458.71
2021-01-05T06:58:00-07:00,+3847.92
2021-01-05T06:59:00-07:00,+3274.11
2021-01-05T07:00:00-07:00,+3728.1
2021-01-05T07:01:00-07:00,+3950.83
2021-01-05T07:02:00-07:00,+4166.91
2021-01-05T07:03:00-07:00,+4359.75
2021-01-05T07:04:00-07:00,+3461.75
2021-01-05T07:05:00-07:00,+3609.07
2021-01-05T07:06:00-07:00,+3225.82
2021-01-05T07:07:00-07:00,+3587.74
2021-01-05T07:08:00-07:00,+3820.06
2021-01-05T07:09:00-07:00,+3622.38
2021-01-05T07:10:00-07:00,+3979.83
2021-01-05T07:11:00-07:00,+4009.12
2021-01-05T07:12:00-07:00,+3965.07
2021-01-05T07:13:00-07:00,+3201.73
2021-01-05T07:14:00-07:00,+3203.29
2021-01-05T07:15:00-07:00,+3276.8
2021-01-05T07:16:00-07:00,+3881.66
2021-01-05T07:17:00-07:00,+4174.94
2021-01-05T07:18:00-07:00,+4143.56
2021-01-05T07:19:00-07:00,+3604.72
2021-01-05T07:20:00-07:00,+2979.95
2021-01-05T07:21:00-07:00,+2791.1
2021-01-05T07:22:00-07:00,+2967.47
2021-01-05T07:23:00-07:00,+2885.54
2021-01-05T07:24:00-07:00,+2497.79
2021-01-05T07:25:00-07:00,+2717.26
2021-01-05T07:26:00-07:00,+3318.83
2021-01-05T07:27:00-07:00,+3970.43
2021-01-05T07:28:00-07:00,+3692
2021-01-05T07:29:00-07:00,+3103.19
2021-01-05T07:30:00-07:00,+2797.5
2021-01-05T07:31:00-07:00,+2257.87
2021-01-05T07:32:00-07:00,+2813.23
2021-01-05T07:33:00-07:00,+2877.43
2021-01-05T07:34:00-07:00,+3583.1
2021-01-05T07:35:00-07:00,+3660.13
2021-01-05T07:36:00-07:00,+3352.45
2021-01-05T07:37:00-07:00,+2846.3
2021-01-05T07:38:00-07:00,+2775.45
2021-01-05T07:39:00-07:00,+2678.96
2021-01-05T07:40:00-07:00,+2634.89
2021-01-05T07:41:00-07:00,+2310.35
2021-01-05T07:42:00-07:00,+2673.38
2021-01-05T07:43:00-07:00,+2324.36
2021-01-05T07:44:00-07:00,+2752.88
2021-01-05T07:45:00-07:00,+3066.19
2021-01-05T07:46:00-07:00,+3794.71
2021-01-05T07:47:00-07:00,+3431.52
2021-01-05T07:48:00-07:00,+2930.91
2021-01-05T07:49:00-07:00,+2189.81
2021-01-05T07:50:00-07:00,+2190.56
2021-01-05T07:51:00-07:00,+2290.65
2021-01-05T07:52:00-07:00,+2215.98
2021-01-05T07:53:00-07:00,+2329.96
2021-01-05T07:54:00-07:00,+2445.86
2021-01-05T07:55:00-07:00,+2864.42
2021-01-05T07:56:00-07:00,+2917.13
2021-01-05T07:57:00-07:00,+2942.27
2021-01-05T07:58:00-07:00,+2889.84
2021-01-05T07:59:00-07:00,+2751.2
2021-01-05T08:00:00-07:00,+2512.37
2021-01-05T08:01:00-07:00,+2294.88
2021-01-05T08:02:00-07:00,+2002.67
2021-01-05T08:03:00-07:00,+2065.8
2021-01-05T08:04:00-07:00,+2240.61
2021-01-05T08:05:00-07:00,+2052.52
2021-01-05T08:06:00-07:00,+2192.8
2021-01-05T08:07:00-07:00,+2531.82
2021-01-05T08:08:00-07:00,+3185.76
2021-01-05T08:09:00-07:00,+3120.89
2021-01-05T08:10:00-07:00,+3321.51
2021-01-05T08:11:00-07:00,+2779.54
2021-01-05T08:12:00-07:00,+2640.06
2021-01-05T08:13:00-07:00,+2212.18
2021-01-05T08:14:00-07:00,+2697.9
2021-01-05T08:15:00-07:00,+2533.25
2021-01-05T08:16:00-07:00,+2743.78
2021-01-05T08:17:00-07:00,+2356.32
2021-01-05T08:18:00-07:00,+2493.62
2021-01-05T08:19:00-07:00,+2317.73
2021-01-05T08:20:00-07:00,+2193.12
2021-01-05T08:21:00-07:00,+2468
2021-01-05T08:22:00-07:00,+2966.8
2021-01-05T08:23:00-07:00,+2842.12
2021-01-05T08:24:00-07:00,+2454.54
2021-01-05T08:25:00-07:00,+1931.71
2021-01-05T08:26:00-07:00,+2019.67
2021-01-05T08:27:00-07:00,+2119.42
2021-01-05T08:28:00-07:00,+2291.87
2021-01-05T08:29:00-07:00,+1954.51
2021-01-05T08:30:00-07:00,+1669.99
2021-01-05T08:31:00-07:00,+1742.59
2021-01-05T08:32:00-07:00,+1940.39
2021-01-05T08:33:00-07:00,+2286.93
2021-01-05T08:34:00-07:00,+2907.28
2021-01-05T08:35:00-07:00,+3219.81
2021-01-05T08:36:00-07:00,+3009.92
2021-01-05T08:37:00-07:00,+2502.73
2021-01-05T08:38:00-07:00,+2091.91
2021-01-05T08:39:00-07:00,+1968.52
2021-01-05T08:40:00-07:00,+1917.73
2021-01-05T08:41:00-07:00,+2361.84
2021-01-05T08:42:00-07:00,+2684.39
2021-01-05T08:43:00-07:00,+2971.56
2021-01-05T08:44:00-07:00,+2873.63
2021-01-05T08:45:00-07:00,+2586.43
2021-01-05T08:46:00-07:00,+2299.24
2021-01-05T08:47:00-07:00,+1976.66
2021-01-05T08:48:00-07:00,+1841.62
2021-01-05T08:49:00-07:00,+1829.87
2021-01-05T08:50:00-07:00,+1706.61
2021-01-05T08:51:00-07:00,+1818.18
2021-01-05T08:52:00-07:00,+1830.06
2021-01-05T08:53:00-07:00,+2053.27
2021-01-05T08:54:00-07:00,+1941.83
2021-01-05T08:55:00-07:00,+1953.77
2021-01-05T08:56:00-07:00,+1818.64
2021-01-05T08:57:00-07:00,+1718.91
2021-01-05T08:58:00-07:00,+1881.54
2021-01-05T08:59:00-07:00,+1781.79
2021-01-05T09:00:00-07:00,+1893.71
2021-01-05T09:01:00-07:00,+1647.91
2021-01-05T09:02:00-07:00,+1536.27
2021-01-05T09:03:00-07:00,+1536.44
2021-01-05T09:04:00-07:00,+1637.07
2021-01-05T09:05:00-07:00,+1862.45
2021-01-05T09:06:00-07:00,+1750.42
2021-01-05T09:07:00-07:00,+1650
2021-01-05T09:08:00-07:00,+1424.27
2021-01-05T09:09:00-07:00,+1424.27
2021-01-05T09:10:00-07:00,+1424.27
2021-01-05T09:11:00-07:00,+1424.27
2021-01-05T09:12:00-07:00,+1424.27
2021-01-05T09:13:00-07:00,+1424.27
2021-01-05T09:14:00-07:00,+1424.27
2021-01-05T09:15:00-07:00,+1424.27
2021-01-05T09:16:00-07:00,+1424.27
2021-01-05T09:17:00-07:00,+1424.27
2021-01-05T09:18:00-07:00,+1424.27
2021-01-05T09:19:00-07:00,+1424.27
2021-01-05T09:20:00-07:00,+1424.27
2021-01-05T09:21:00-07:00,+1424.27
2021-01-05T09:22:00-07:00,+1424.27
2021-01-05T09:23:00-07:00,+1424.27
2021-01-05T09:24:00-07:00,+1424.27
2021-01-05T09:25:00-07:00,+1424.27
2021-01-05T09:26:00-07:00,+1424.27
2021-01-05T09:27:00-07:00,+1424.27
2021-01-05T09:28:00-07:00,+1424.27
2021-01-05T09:29:00-07:00,+1424.27
2021-01-05T09:30:00-07:00,+1424.27
2021-01-05T09:31:00-07:00,+1424.27
2021-01-05T09:32:00-07:00,+1424.27
2021-01-05T09:33:00-07:00,+1424.27
2021-01-05T09:34:00-07:00,+1424.27
2021-01-05T09:35:00-07:00,+1424.27
2021-01-05T09:36:00-07:00,+1424.27
2021-01-05T09:37:00-07:00,+1424.27
2021-01-05T09:38:00-07:00,+1424.27
2021-01-05T09:39:00-07:00,+1424.27
2021-01-05T09:40:00-07:00,+1424.27
2021-01-05T09:41:00-07:00,+1424.27
2021-01-05T09:42:00-07:00,+1424.27
2021-01-05T09:43:00-07:00,+1424.27
2021-01-05T09:44:00-07:00,+1424.27
2021-01-05T09:45:00-07:00,+1424.27
2021-01-05T09:46:00-07:00,+1424.27
2021-01-05T09:47:00-07:00,+1424.27
2021-01-05T09:48:00-07:00,+1424.27
2021-01-05T09:49:00-07:00,+1424.27
2021-01-05T09:50:00-07:00,+1424.27
2021-01-05T09:51:00-07:00,+1424.27
2021-01-05T09:52:00-07:00,+1424.27
2021-01-05T09:53:00-07:00,+1424.27
2021-01-05T09:54:00-07:00,+1424.27
2021-01-05T09:55:00-07:00,+1424.27
2021-01-05T09:56:00-07:00,+1424.27
2021-01-05T09:57:00-07:00,+1424.27
2021-01-05T09:58:00-07:00,+1424.27
2021-01-05T09:59:00-07:00,+1424.27
2021-01-05T10:00:00-07:00,+1424.27
2021-01-05T10:01:00-07:00,+1421.95
2021-01-05T10:02:00-07:00,+1421.95
2021-01-05T10:03:00-07:00,+1421.95
2021-01-05T10:04:00-07:00,+1421.95
2021-01-05T10:05:00-07:00,+1421.95
2021-01-05T10:06:00-07:00,+1421.95
2021-01-05T10:07:00-07:00,+1421.95
2021-01-05T10:08:00-07:00,+1421.95
2021-01-05T10:09:00-07:00,+1421.95
2021-01-05T10:10:00-07:00,+1421.95
2021-01-05T10:11:00-07:00,+1421.95
2021-01-05T10:12:00-07:00,+1421.95
2021-01-05T10:13:00-07:00,+1421.95
2021-01-05T10:14:00-07:00,+1421.95
2021-01-05T10:15:00-07:00,+1421.95
2021-01-05T10:16:00-07:00,+1421.95
2021-01-05T10:17:00-07:00,+1421.95
2021-01-05T10:18:00-07:00,+1421.95
2021-01-05T10:19:00-07:00,+1421.95
2021-01-05T10:20:00-07:00,+1421.95
2021-01-05T10:21:00-07:00,+1421.95
2021-01-05T10:22:00-07:00,+1421.95
2021-01-05T10:23:00-07:00,+1421.95
2021-01-05T10:24:00-07:00,+1421.95
2021-01-05T10:25:00-07:00,+1421.95
2021-01-05T10:26:00-07:00,+1421.95
2021-01-05T10:27:00-07:00,+1421.95
2021-01-05T10:28:00-07:00,+1421.95
2021-01-05T10:29:00-07:00,+1421.95
2021-01-05T10:30:00-07:00,+1421.95
2021-01-05T10:31:00-07:00,+1421.95
2021-01-05T10:32:00-07:00,+1421.95
2021-01-05T10:33:00-07:00,+1421.95
2021-01-05T10:34:00-07:00,+1421.95
2021-01-05T10:35:00-07:00,+1421.95
2021-01-05T10:36:00-07:00,+1421.95
2021-01-05T10:37:00-07:00,+1421.95
2021-01-05T10:38:00-07:00,+1421.95
2021-01-05T10:39:00-07:00,+1421.95
2021-01-05T10:40:00-07:00,+1421.95
2021-01-05T10:41:00-07:00,+1421.95
2021-01-05T10:42:00-07:00,+1421.95
2021-01-05T10:43:00-07:00,+1421.95
2021-01-05T10:44:00-07:00,+1421.95
2021-01-05T10:45:00-07:00,+1421.95
2021-01-05T10:46:00-07:00,+1421.95
2021-01-05T10:47:00-07:00,+1421.95
2021-01-05T10:48:00-07:00,+1421.95
2021-01-05T10:49:00-07:00,+1421.95
2021-01-05T10:50:00-07:00,+1421.95
2021-01-05T10:51:00-07:00,+1421.95
2021-01-05T10:52:00-07:00,+1421.95
2021-01-05T10:53:00-07:00,+1421.95
2021-01-05T10:54:00-07:00,+1421.95
2021-01-05T10:55:00-07:00,+1421.95
2021-01-05T10:56:00-07:00,+1421.95
2021-01-05T10:57:00-07:00,+1421.95
2021-01-05T10:58:00-07:00,+1421.95
2021-01-05T10:59:00-07:00,+1421.95
2021-01-05T11:00:00-07:00,+1421.95
2021-01-05T11:01:00-07:00,+1363.14
2021-01-05T11:02:00-07:00,+1363.14
2021-01-05T11:03:00-07:00,+1363.14
2021-01-05T11:04:00-07:00,+1363.14
2021-01-05T11:05:00-07:00,+1363.14
2021-01-05T11:06:00-07:00,+1363.14
2021-01-05T11:07:00-07:00,+1363.14
2021-01-05T11:08:00-07:00,+1363.14
2021-01-05T11:09:00-07:00,+1363.14
2021-01-05T11:10:00-07:00,+1363.14
2021-01-05T11:11:00-07:00,+1363.14
2021-01-05T11:12:00-07:00,+1363.14
2021-01-05T11:13:00-07:00,+1363.14
2021-01-05T11:14:00-07:00,+1363.14
2021-01-05T11:15:00-07:00,+1363.14
2021-01-05T11:16:00-07:00,+1363.14
2021-01-05T11:17:00-07:00,+1363.14
2021-01-05T11:18:00-07:00,+1363.14
2021-01-05T11:19:00-07:00,+1363.14
2021-01-05T11:20:00-07:00,+1363.14
2021-01-05T11:21:00-07:00,+1363.14
2021-01-05T11:22:00-07:00,+1363.14
2021-01-05T11:23:00-07:00,+1363.14
2021-01-05T11:24:00-07:00,+1363.14
2021-01-05T11:25:00-07:00,+1363.14
2021-01-05T11:26:00-07:00,+1363.14
2021-01-05T11:27:00-07:00,+1363.14
2021-01-05T11:28:00-07:00,+1363.14
2021-01-05T11:29:00-07:00,+1363.14
2021-01-05T11:30:00-07:00,+1363.14
2021-01-05T11:31:00-07:00,+1363.14
2021-01-05T11:32:00-07:00,+1363.14
2021-01-05T11:33:00-07:00,+1363.14
2021-01-05T11:34:00-07:00,+1363.14
2021-01-05T11:35:00-07:00,+1363.14
2021-01-05T11:36:00-07:00,+1363.14
2021-01-05T11:37:00-07:00,+1363.14
2021-01-05T11:38:00-07:00,+1363.14
2021-01-05T11:39:00-07:00,+1363.14
2021-01-05T11:40:00-07:00,+1363.14
2021-01-05T11:41:00-07:00,+1363.14
2021-01-05T11:42:00-07:00,+1363.14
2021-01-05T11:43:00-07:00,+1363.14
2021-01-05T11:44:00-07:00,+1363.14
2021-01-05T11:45:00-07:00,+1363.14
2021-01-05T11:46:00-07:00,+1363.14
2021-01-05T11:47:00-07:00,+1363.14
2021-01-05T11:48:00-07:00,+1363.14
2021-01-05T11:49:00-07:00,+1363.14
2021-01-05T11:50:00-07:00,+1363.14
2021-01-05T11:51:00-07:00,+1363.14
2021-01-05T11:52:00-07:00,+1363.14
2021-01-05T11:53:00-07:00,+1363.14
2021-01-05T11:54:00-07:00,+1363.14
2021-01-05T11:55:00-07:00,+1363.14
2021-01-05T11:56:00-07:00,+1363.14
2021-01-05T11:57:00-07:00,+1363.14
2021-01-05T11:58:00-07:00,+1363.14
2021-01-05T11:59:00-07:00,+1363.14
2021-01-05T12:00:00-07:00,+1363.14
2021-01-05T12:01:00-07:00,+1243.31
2021-01-05T12:02:00-07:00,+1243.31
2021-01-05T12:03:00-07:00,+1243.31
2021-01-05T12:04:00-07:00,+1243.31
2021-01-05T12:05:00-07:00,+1243.31
2021-01-05T12:06:00-07:00,+1243.31
2021-01-05T12:07:00-07:00,+1243.31
2021-01-05T12:08:00-07:00,+1243.31
2021-01-05T12:09:00-07:00,+1243.31
2021-01-05T12:10:00-07:00,+1243.31
2021-01-05T12:11:00-07:00,+1243.31
2021-01-05T12:12:00-07:00,+1243.31
2021-01-05T12:13:00-07:00,+1243.31
2021-01-05T12:14:00-07:00,+1243.31
2021-01-05T12:15:00-07:00,+1243.31
2021-01-05T12:16:00-07:00,+1243.31
2021-01-05T12:17:00-07:00,+1243.31
2021-01-05T12:18:00-07:00,+1243.31
2021-01-05T12:19:00-07:00,+1243.31
2021-01-05T12:20:00-07:00,+1243.31
2021-01-05T12:21:00-07:00,+1243.31
2021-01-05T12:22:00-07:00,+1243.31
2021-01-05T12:23:00-07:00,+1243.31
2021-01-05T12:24:00-07:00,+1243.31
2021-01-05T12:25:00-07:00,+1243.31
2021-01-05T12:26:00-07:00,+1243.31
2021-01-05T12:27:00-07:00,+1243.31
2021-01-05T12:28:00-07:00,+1243.31
2021-01-05T12:29:00-07:00,+1243.31
2021-01-05T12:30:00-07:00,+1243.31
2021-01-05T12:31:00-07:00,+1243.31
2021-01-05T12:32:00-07:00,+1243.31
2021-01-05T12:33:00-07:00,+1243.31
2021-01-05T12:34:00-07:00,+1243.31
2021-01-05T12:35:00-07:00,+1243.31
2021-01-05T12:36:00-07:00,+1243.31
2021-01-05T12:37:00-07:00,+1243.31
2021-01-05T12:38:00-07:00,+1243.31
2021-01-05T12:39:00-07:00,+1243.31
2021-01-05T12:40:00-07:00,+1243.31
2021-01-05T12:41:00-07:00,+1243.31
2021-01-05T12:42:00-07:00,+1243.31
2021-01-05T12:43:00-07:00,+1243.31
2021-01-05T12:44:00-07:00,+1243.31
2021-01-05T12:45:00-07:00,+1243.31
2021-01-05T12:46:00-07:00,+1243.31
2021-01-05T12:47:00-07:00,+1243.31
2021-01-05T12:48:00-07:00,+1243.31
2021-01-05T12:49:00-07:00,+1243.31
2021-01-05T12:50:00-07:00,+1243.31
2021-01-05T12:51:00-07:00,+1243.31
2021-01-05T12:52:00-07:00,+1243.31
2021-01-05T12:53:00-07:00,+1243.31
2021-01-05T12:54:00-07:00,+1243.31
2021-01-05T12:55:00-07:00,+1243.31
2021-01-05T12:56:00-07:00,+1243.31
2021-01-05T12:57:00-07:00,+1243.31
2021-01-05T12:58:00-07:00,+1243.31
2021-01-05T12:59:00-07:00,+1243.31
2021-01-05T13:00:00-07:00,+1243.31
2021-01-05T13:01:00-07:00,+1137.98
2021-01-05T13:02:00-07:00,+1137.98
2021-01-05T13:03:00-07:00,+1137.98
2021-01-05T13:04:00-07:00,+1137.98
2021-01-05T13:05:00-07:00,+1137.98
2021-01-05T13:06:00-07:00,+1137.98
2021-01-05T13:07:00-07:00,+1137.98
2021-01-05T13:08:00-07:00,+1137.98
2021-01-05T13:09:00-07:00,+1137.98
2021-01-05T13:10:00-07:00,+1137.98
2021-01-05T13:11:00-07:00,+1137.98
2021-01-05T13:12:00-07:00,+1137.98
2021-01-05T13:13:00-07:00,+1137.98
2021-01-05T13:14:00-07:00,+1137.98
2021-01-05T13:15:00-07:00,+1137.98
2021-01-05T13:16:00-07:00,+1137.98
2021-01-05T13:17:00-07:00,+1137.98
2021-01-05T13:18:00-07:00,+1137.98
2021-01-05T13:19:00-07:00,+1137.98
2021-01-05T13:20:00-07:00,+1137.98
2021-01-05T13:21:00-07:00,+1137.98
2021-01-05T13:22:00-07:00,+1137.98
2021-01-05T13:23:00-07:00,+1137.98
2021-01-05T13:24:00-07:00,+1137.98
2021-01-05T13:25:00-07:00,+1137.98
2021-01-05T13:26:00-07:00,+1137.98
2021-01-05T13:27:00-07:00,+1137.98
2021-01-05T13:28:00-07:00,+1137.98
2021-01-05T13:29:00-07:00,+1137.98
2021-01-05T13:30:00-07:00,+1137.98
2021-01-05T13:31:00-07:00,+1137.98
2021-01-05T13:32:00-07:00,+1137.98
2021-01-05T13:33:00-07:00,+1137.98
2021-01-05T13:34:00-07:00,+1137.98
2021-01-05T13:35:00-07:00,+1137.98
2021-01-05T13:36:00-07:00,+1137.98
2021-01-05T13:37:00-07:00,+1137.98
2021-01-05T13:38:00-07:00,+1137.98
2021-01-05T13:39:00-07:00,+1137.98
2021-01-05T13:40:00-07:00,+1137.98
2021-01-05T13:41:00-07:00,+1137.98
2021-01-05T13:42:00-07:00,+1137.98
2021-01-05T13:43:00-07:00,+1137.98
2021-01-05T13:44:00-07:00,+1137.98
2021-01-05T13:45:00-07:00,+1137.98
2021-01-05T13:46:00-07:00,+1137.98
2021-01-05T13:47:00-07:00,+1137.98
2021-01-05T13:48:00-07:00,+1137.98
2021-01-05T13:49:00-07:00,+1137.98
2021-01-05T13:50:00-07:00,+1137.98
2021-01-05T13:51:00-07:00,+1137.98
2021-01-05T13:52:00-07:00,+1137.98
2021-01-05T13:53:00-07:00,+1137.98
2021-01-05T13:54:00-07:00,+1137.98
2021-01-05T13:55:00-07:00,+1137.98
2021-01-05T13:56:00-07:00,+1137.98
2021-01-05T13:57:00-07:00,+1137.98
2021-01-05T13:58:00-07:00,+1137.98
2021-01-05T13:59:00-07:00,+1137.98
2021-01-05T14:00:00-07:00,+1137.98
2021-01-05T14:01:00-07:00,+1026.28
2021-01-05T14:02:00-07:00,+1026.28
2021-01-05T14:03:00-07:00,+1026.28
2021-01-05T14:04:00-07:00,+1026.28
2021-01-05T14:05:00-07:00,+1026.28
2021-01-05T14:06:00-07:00,+1026.28
2021-01-05T14:07:00-07:00,+1026.28
2021-01-05T14:08:00-07:00,+1026.28
2021-01-05T14:09:00-07:00,+1026.28
2021-01-05T14:10:00-07:00,+1026.28
2021-01-05T14:11:00-07:00,+1026.28
2021-01-05T14:12:00-07:00,+1026.28
2021-01-05T14:13:00-07:00,+1026.28
2021-01-05T14:14:00-07:00,+1026.28
2021-01-05T14:15:00-07:00,+1026.28
2021-01-05T14:16:00-07:00,+1026.28
2021-01-05T14:17:00-07:00,+1026.28
2021-01-05T14:18:00-07:00,+1026.28
2021-01-05T14:19:00-07:00,+1026.28
2021-01-05T14:20:00-07:00,+1026.28
2021-01-05T14:21:00-07:00,+1026.28
2021-01-05T14:22:00-07:00,+1026.28
2021-01-05T14:23:00-07:00,+1026.28
2021-01-05T14:24:00-07:00,+1026.28
2021-01-05T14:25:00-07:00,+1026.28
2021-01-05T14:26:00-07:00,+1026.28
2021-01-05T14:27:00-07:00,+1026.28
2021-01-05T14:28:00-07:00,+1026.28
2021-01-05T14:29:00-07:00,+1026.28
2021-01-05T14:30:00-07:00,+1026.28
2021-01-05T14:31:00-07:00,+1026.28
2021-01-05T14:32:00-07:00,+1026.28
2021-01-05T14:33:00-07:00,+1026.28
2021-01-05T14:34:00-07:00,+1026.28
2021-01-05T14:35:00-07:00,+1026.28
2021-01-05T14:36:00-07:00,+1026.28
2021-01-05T14:37:00-07:00,+1026.28
2021-01-05T14:38:00-07:00,+1026.28
2021-01-05T14:39:00-07:00,+1026.28
2021-01-05T14:40:00-07:00,+1026.28
2021-01-05T14:41:00-07:00,+1026.28
2021-01-05T14:42:00-07:00,+1026.28
2021-01-05T14:43:00-07:00,+1026.28
